Year,Country_of_Asylum,Country_of_Origin,Country_of_Asylum_ISO,Country_of_Origin_ISO,Region,Refugees,Asylum_Seekers,IDPs,OIP,Stateless,HST,OOC
2018,Malaysia,Austria,MYS,AUT,Asia,5,0,0,0,0,0,0
2018,United States of America,Austria,USA,AUT,North America,14,0,0,0,0,0,0
2018,Armenia,Azerbaijan,ARM,AZE,Asia,1961,0,0,0,0,0,0
2018,Australia,Azerbaijan,AUS,AZE,Oceania,9,15,0,0,0,0,0
2018,Austria,Azerbaijan,AUT,AZE,Europe,265,176,0,0,0,0,0
2018,Azerbaijan,Azerbaijan,AZE,AZE,Asia,0,0,620423,0,0,0,0
2018,Belgium,Azerbaijan,BEL,AZE,Europe,75,60,0,0,0,0,0
2018,Belarus,Azerbaijan,BLR,AZE,Europe,5,0,0,0,0,0,0
2018,Canada,Azerbaijan,CAN,AZE,North America,427,373,0,0,0,0,0
2018,Czechia,Azerbaijan,CZE,AZE,Europe,18,32,0,0,0,0,0
2018,Denmark,Azerbaijan,DNK,AZE,Europe,41,16,0,0,0,0,0
2018,Estonia,Azerbaijan,EST,AZE,Europe,5,0,0,0,0,0,0
2018,Finland,Azerbaijan,FIN,AZE,Europe,43,12,0,0,0,0,0
2018,France,Azerbaijan,FRA,AZE,Europe,2886,384,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Azerbaijan,GBR,AZE,Europe,134,56,0,0,0,0,0
2018,Georgia,Azerbaijan,GEO,AZE,Asia,6,14,0,0,0,0,0
2018,Germany,Azerbaijan,DEU,AZE,Europe,3643,6195,0,0,0,0,0
2018,Greece,Azerbaijan,GRC,AZE,Europe,5,0,0,0,0,0,0
2018,Croatia,Azerbaijan,HRV,AZE,Europe,5,0,0,0,0,0,0
2018,Hungary,Azerbaijan,HUN,AZE,Europe,16,0,0,0,0,0,0
2018,Ireland,Azerbaijan,IRL,AZE,Europe,6,0,0,0,0,0,0
2018,Israel,Azerbaijan,ISR,AZE,Asia,0,46,0,0,0,0,0
2018,Italy,Azerbaijan,ITA,AZE,Europe,74,37,0,0,0,0,0
2018,Rep. of Korea,Azerbaijan,KOR,AZE,Asia,0,5,0,0,0,0,0
2018,Lithuania,Azerbaijan,LTU,AZE,Europe,13,18,0,0,0,0,0
2018,Luxembourg,Azerbaijan,LUX,AZE,Europe,15,0,0,0,0,0,0
2018,Latvia,Azerbaijan,LVA,AZE,Europe,6,5,0,0,0,0,0
2018,Rep. of Moldova,Azerbaijan,MDA,AZE,Europe,5,0,0,0,0,0,0
2018,Netherlands (Kingdom of the),Azerbaijan,NLD,AZE,Europe,235,113,0,0,0,0,0
2018,Norway,Azerbaijan,NOR,AZE,Europe,27,0,0,0,0,0,0
2018,Poland,Azerbaijan,POL,AZE,Europe,5,5,0,0,0,0,0
2018,Russian Federation,Azerbaijan,RUS,AZE,Europe,12,6,0,0,0,0,0
2018,Spain,Azerbaijan,ESP,AZE,Europe,46,45,0,0,0,0,0
2018,Slovenia,Azerbaijan,SVN,AZE,Europe,0,5,0,0,0,0,0
2018,Sweden,Azerbaijan,SWE,AZE,Europe,648,510,0,0,0,0,0
2018,Switzerland,Azerbaijan,CHE,AZE,Europe,96,145,0,0,0,0,0
2018,Turkmenistan,Azerbaijan,TKM,AZE,Asia,7,0,0,0,0,0,0
2018,Türkiye,Azerbaijan,TUR,AZE,Asia,5,0,0,0,0,0,0
2018,Ukraine,Azerbaijan,UKR,AZE,Europe,116,42,0,0,0,0,0
2018,United States of America,Azerbaijan,USA,AZE,North America,386,1003,0,0,0,0,0
2018,Australia,Bahrain,AUS,BHR,Oceania,95,21,0,0,0,0,0
2018,Canada,Bahrain,CAN,BHR,North America,59,20,0,0,0,0,0
2018,France,Bahrain,FRA,BHR,Europe,10,0,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Bahrain,GBR,BHR,Europe,168,11,0,0,0,0,0
2018,Germany,Bahrain,DEU,BHR,Europe,79,14,0,0,0,0,0
2018,Iraq,Bahrain,IRQ,BHR,Asia,0,20,0,0,0,0,0
2018,Italy,Bahrain,ITA,BHR,Europe,5,0,0,0,0,0,0
2018,Lebanon,Bahrain,LBN,BHR,Asia,25,12,0,0,0,0,0
2018,Netherlands (Kingdom of the),Bahrain,NLD,BHR,Europe,8,0,0,0,0,0,0
2018,New Zealand,Bahrain,NZL,BHR,Oceania,24,0,0,0,0,0,0
2018,Sweden,Bahrain,SWE,BHR,Europe,15,5,0,0,0,0,0
2018,Switzerland,Bahrain,CHE,BHR,Europe,5,0,0,0,0,0,0
2018,Syrian Arab Rep.,Bahrain,SYR,BHR,Middle East,0,5,0,0,0,0,0
2018,United States of America,Bahrain,USA,BHR,North America,47,28,0,0,0,0,0
2018,Canada,Barbados,CAN,BRB,North America,200,71,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Barbados,GBR,BRB,Europe,11,0,0,0,0,0,0
2018,United States of America,Barbados,USA,BRB,North America,0,10,0,0,0,0,0
2018,Angola,Burundi,AGO,BDI,Africa,18,94,0,0,0,0,0
2018,Egypt,Burundi,EGY,BDI,Africa,27,43,0,0,0,0,0
2018,Argentina,Burundi,ARG,BDI,South America,5,0,0,0,0,0,0
2018,Australia,Burundi,AUS,BDI,Oceania,43,28,0,0,0,0,0
2018,Austria,Burundi,AUT,BDI,Europe,18,0,0,0,0,0,0
2018,Burundi,Burundi,BDI,BDI,Africa,0,0,31909,0,0,0,707
2018,Belgium,Burundi,BEL,BDI,Europe,454,325,0,0,0,0,0
2018,Benin,Burundi,BEN,BDI,Africa,5,0,0,0,0,0,0
2018,Burkina Faso,Burundi,BFA,BDI,Africa,28,0,0,0,0,0,0
2018,Botswana,Burundi,BWA,BDI,Africa,50,34,0,0,0,0,0
2018,Brazil,Burundi,BRA,BDI,South America,46,22,0,0,0,0,0
2018,Canada,Burundi,CAN,BDI,North America,2194,893,0,0,0,0,0
2018,Central African Rep.,Burundi,CAF,BDI,Africa,25,0,0,0,0,0,0
2018,Chad,Burundi,TCD,BDI,Africa,6,0,0,0,0,0,0
2018,China,Burundi,CHN,BDI,Asia,5,6,0,0,0,0,0
2018,Cameroon,Burundi,CMR,BDI,Africa,70,25,0,0,0,0,0
2018,Congo,Burundi,COG,BDI,Africa,94,12,0,0,0,0,16
2018,Dem. Rep. of the Congo,Burundi,COD,BDI,Africa,43010,529,0,0,0,0,0
2018,Denmark,Burundi,DNK,BDI,Europe,5,5,0,0,0,0,0
2018,Ethiopia,Burundi,ETH,BDI,Africa,62,68,0,0,0,0,0
2018,Finland,Burundi,FIN,BDI,Europe,5,5,0,0,0,0,0
2018,France,Burundi,FRA,BDI,Europe,834,211,0,0,0,0,0
2018,Gabon,Burundi,GAB,BDI,Africa,5,0,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Burundi,GBR,BDI,Europe,50,11,0,0,0,0,0
2018,Germany,Burundi,DEU,BDI,Europe,106,55,0,0,0,0,0
2018,Ghana,Burundi,GHA,BDI,Africa,12,13,0,0,0,0,0
2018,Guinea-Bissau,Burundi,GNB,BDI,Africa,11,0,0,0,0,0,0
2018,Greece,Burundi,GRC,BDI,Europe,30,24,0,0,0,0,0
2018,Guinea,Burundi,GIN,BDI,Africa,5,0,0,0,0,0,0
2018,"China, Hong Kong SAR",Burundi,HKG,BDI,Asia,11,0,0,0,0,0,0
2018,Cote d'Ivoire,Burundi,CIV,BDI,,34,0,0,0,0,0,0
2018,India,Burundi,IND,BDI,Asia,0,5,0,0,0,0,0
2018,Ireland,Burundi,IRL,BDI,Europe,16,6,0,0,0,0,0
2018,Italy,Burundi,ITA,BDI,Europe,24,5,0,0,0,0,0
2018,Japan,Burundi,JPN,BDI,Asia,9,0,0,0,0,0,0
2018,Kenya,Burundi,KEN,BDI,Africa,4872,8448,0,0,0,0,0
2018,Rep. of Korea,Burundi,KOR,BDI,Asia,37,9,0,0,0,0,0
2018,Mali,Burundi,MLI,BDI,Africa,7,7,0,0,0,0,0
2018,Malawi,Burundi,MWI,BDI,Africa,2514,5589,0,0,0,0,9
2018,Mozambique,Burundi,MOZ,BDI,Africa,1032,7176,0,0,0,0,0
2018,Namibia,Burundi,NAM,BDI,Africa,246,87,0,0,0,0,0
2018,Netherlands (Kingdom of the),Burundi,NLD,BDI,Europe,141,5,0,0,0,0,0
2018,Norway,Burundi,NOR,BDI,Europe,63,0,0,0,0,0,0
2018,Philippines,Burundi,PHL,BDI,Asia,13,0,0,0,0,0,0
2018,Romania,Burundi,ROU,BDI,Europe,7,0,0,0,0,0,0
2018,South Africa,Burundi,ZAF,BDI,Africa,3033,6171,0,0,0,0,0
2018,Rwanda,Burundi,RWA,BDI,Africa,68280,95,0,0,0,0,1048
2018,Senegal,Burundi,SEN,BDI,Africa,5,7,0,0,0,0,0
2018,Spain,Burundi,ESP,BDI,Europe,0,10,0,0,0,0,0
2018,South Sudan,Burundi,SSD,BDI,Africa,5,281,0,0,0,0,0
2018,Sudan,Burundi,SDN,BDI,Africa,16,10,0,0,0,0,0
2018,Slovakia,Burundi,SVK,BDI,Europe,5,0,0,0,0,0,0
2018,Eswatini,Burundi,SWZ,BDI,Africa,181,103,0,0,0,0,0
2018,Sweden,Burundi,SWE,BDI,Europe,211,143,0,0,0,0,0
2018,Switzerland,Burundi,CHE,BDI,Europe,103,35,0,0,0,0,0
2018,United Rep. of Tanzania,Burundi,TZA,BDI,Africa,221354,18382,0,0,0,0,12321
2018,Togo,Burundi,TGO,BDI,Africa,5,0,0,0,0,0,0
2018,Türkiye,Burundi,TUR,BDI,Asia,5,33,0,0,0,0,0
2018,Uganda,Burundi,UGA,BDI,Africa,32518,2463,0,0,0,0,0
2018,Ukraine,Burundi,UKR,BDI,Europe,0,7,0,0,0,0,0
2018,United States of America,Burundi,USA,BDI,North America,789,655,0,0,0,0,0
2018,Zambia,Burundi,ZMB,BDI,Africa,4483,1110,0,0,0,0,0
2018,Zimbabwe,Burundi,ZWE,BDI,Africa,608,115,0,0,0,0,47
2018,Brazil,Belgium,BRA,BEL,South America,0,5,0,0,0,0,0
2018,Canada,Belgium,CAN,BEL,North America,16,25,0,0,0,0,0
2018,Germany,Belgium,DEU,BEL,Europe,5,0,0,0,0,0,0
2018,Russian Federation,Belgium,RUS,BEL,Europe,0,15,0,0,0,0,0
2018,United States of America,Belgium,USA,BEL,North America,29,34,0,0,0,0,0
2018,Algeria,Benin,DZA,BEN,Africa,5,5,0,0,0,0,0
2018,Egypt,Benin,EGY,BEN,Africa,0,5,0,0,0,0,0
2018,Austria,Benin,AUT,BEN,Europe,5,34,0,0,0,0,0
2018,Burundi,Benin,BDI,BEN,Africa,0,0,0,0,0,0,6
2018,Belgium,Benin,BEL,BEN,Europe,30,50,0,0,0,0,0
2018,Brazil,Benin,BRA,BEN,South America,0,244,0,0,0,0,0
2018,Canada,Benin,CAN,BEN,North America,65,50,0,0,0,0,0
2018,France,Benin,FRA,BEN,Europe,49,46,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Benin,GBR,BEN,Europe,7,15,0,0,0,0,0
2018,Germany,Benin,DEU,BEN,Europe,82,238,0,0,0,0,0
2018,Ghana,Benin,GHA,BEN,Africa,5,0,0,0,0,0,0
2018,Cote d'Ivoire,Benin,CIV,BEN,,0,5,0,0,0,0,0
2018,Ireland,Benin,IRL,BEN,Europe,5,0,0,0,0,0,0
2018,Israel,Benin,ISR,BEN,Asia,0,5,0,0,0,0,0
2018,Italy,Benin,ITA,BEN,Europe,269,113,0,0,0,0,0
2018,Rep. of Korea,Benin,KOR,BEN,Asia,0,5,0,0,0,0,0
2018,Lebanon,Benin,LBN,BEN,Asia,0,5,0,0,0,0,0
2018,Luxembourg,Benin,LUX,BEN,Europe,0,10,0,0,0,0,0
2018,Mauritania,Benin,MRT,BEN,Africa,0,5,0,0,0,0,0
2018,Morocco,Benin,MAR,BEN,Africa,0,5,0,0,0,0,0
2018,Netherlands (Kingdom of the),Benin,NLD,BEN,Europe,5,5,0,0,0,0,0
2018,Nigeria,Benin,NGA,BEN,Africa,0,5,0,0,0,0,0
2018,Senegal,Benin,SEN,BEN,Africa,0,5,0,0,0,0,0
2018,Spain,Benin,ESP,BEN,Europe,5,10,0,0,0,0,0
2018,Sweden,Benin,SWE,BEN,Europe,7,5,0,0,0,0,0
2018,Switzerland,Benin,CHE,BEN,Europe,25,6,0,0,0,0,0
2018,United States of America,Benin,USA,BEN,North America,95,202,0,0,0,0,0
2018,Afghanistan,Bangladesh,AFG,BGD,Asia,0,5,0,0,0,0,0
2018,Egypt,Bangladesh,EGY,BGD,Africa,0,5,0,0,0,0,0
2018,Argentina,Bangladesh,ARG,BGD,South America,5,79,0,0,0,0,0
2018,Australia,Bangladesh,AUS,BGD,Oceania,412,1050,0,0,0,0,0
2018,Austria,Bangladesh,AUT,BGD,Europe,308,393,0,0,0,0,0
2018,Belgium,Bangladesh,BEL,BGD,Europe,18,15,0,0,0,0,0
2018,Brazil,Bangladesh,BRA,BGD,South America,11,4732,0,0,0,0,0
2018,Bulgaria,Bangladesh,BGR,BGD,Europe,9,14,0,0,0,0,0
2018,Canada,Bangladesh,CAN,BGD,North America,1020,1098,0,0,0,0,0
2018,Chile,Bangladesh,CHL,BGD,South America,0,8,0,0,0,0,0
2018,Costa Rica,Bangladesh,CRI,BGD,North America,0,16,0,0,0,0,0
2018,Cyprus,Bangladesh,CYP,BGD,Asia,5,750,0,0,0,0,0
2018,Denmark,Bangladesh,DNK,BGD,Europe,20,6,0,0,0,0,0
2018,Ecuador,Bangladesh,ECU,BGD,South America,5,11,0,0,0,0,0
2018,Fiji,Bangladesh,FJI,BGD,Oceania,0,5,0,0,0,0,0
2018,Finland,Bangladesh,FIN,BGD,Europe,22,16,0,0,0,0,0
2018,France,Bangladesh,FRA,BGD,Europe,5631,3958,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Bangladesh,GBR,BGD,Europe,1363,1483,0,0,0,0,0
2018,Georgia,Bangladesh,GEO,BGD,Asia,0,19,0,0,0,0,0
2018,Germany,Bangladesh,DEU,BGD,Europe,706,1341,0,0,0,0,0
2018,Greece,Bangladesh,GRC,BGD,Europe,273,2311,0,0,0,0,0
2018,"China, Hong Kong SAR",Bangladesh,HKG,BGD,Asia,5,0,0,0,0,0,0
2018,Croatia,Bangladesh,HRV,BGD,Europe,5,0,0,0,0,0,0
2018,Hungary,Bangladesh,HUN,BGD,Europe,9,0,0,0,0,0,0
2018,Indonesia,Bangladesh,IDN,BGD,Asia,0,10,0,0,0,0,0
2018,Ireland,Bangladesh,IRL,BGD,Europe,34,298,0,0,0,0,0
2018,Italy,Bangladesh,ITA,BGD,Europe,8438,6116,0,0,0,0,0
2018,Jordan,Bangladesh,JOR,BGD,Asia,0,13,0,0,0,0,0
2018,Japan,Bangladesh,JPN,BGD,Asia,27,0,0,0,0,0,0
2018,Rep. of Korea,Bangladesh,KOR,BGD,Asia,108,845,0,0,0,0,0
2018,Lebanon,Bangladesh,LBN,BGD,Asia,0,50,0,0,0,0,8
2018,Rep. of Moldova,Bangladesh,MDA,BGD,Europe,0,13,0,0,0,0,0
2018,Mexico,Bangladesh,MEX,BGD,North America,5,0,0,0,0,0,0
2018,Mali,Bangladesh,MLI,BGD,Africa,0,22,0,0,0,0,0
2018,Malaysia,Bangladesh,MYS,BGD,Asia,31,10,0,0,0,0,0
2018,Malta,Bangladesh,MLT,BGD,Europe,9,108,0,0,0,0,0
2018,Nepal,Bangladesh,NPL,BGD,Asia,10,0,0,0,0,0,0
2018,Netherlands (Kingdom of the),Bangladesh,NLD,BGD,Europe,40,20,0,0,0,0,0
2018,Norway,Bangladesh,NOR,BGD,Europe,8,15,0,0,0,0,0
2018,Nauru,Bangladesh,NRU,BGD,Oceania,9,33,0,0,0,0,0
2018,New Zealand,Bangladesh,NZL,BGD,Oceania,7,10,0,0,0,0,0
2018,Panama,Bangladesh,PAN,BGD,North America,0,18,0,0,0,0,0
2018,Peru,Bangladesh,PER,BGD,South America,20,0,0,0,0,0,0
2018,Philippines,Bangladesh,PHL,BGD,Asia,0,5,0,0,0,0,0
2018,Papua New Guinea,Bangladesh,PNG,BGD,Oceania,20,5,0,0,0,0,0
2018,Poland,Bangladesh,POL,BGD,Europe,8,8,0,0,0,0,0
2018,Portugal,Bangladesh,PRT,BGD,Europe,5,0,0,0,0,0,0
2018,Romania,Bangladesh,ROU,BGD,Europe,5,19,0,0,0,0,0
2018,South Africa,Bangladesh,ZAF,BGD,Africa,319,26431,0,0,0,0,0
2018,Russian Federation,Bangladesh,RUS,BGD,Europe,5,5,0,0,0,0,0
2018,Somalia,Bangladesh,SOM,BGD,Africa,6,0,0,0,0,0,0
2018,Spain,Bangladesh,ESP,BGD,Europe,20,265,0,0,0,0,0
2018,Serbia and Kosovo: S/RES/1244 (1999),Bangladesh,SRB,BGD,Europe,133,0,0,0,0,0,0
2018,Sweden,Bangladesh,SWE,BGD,Europe,230,345,0,0,0,0,0
2018,Switzerland,Bangladesh,CHE,BGD,Europe,60,13,0,0,0,0,0
2018,Trinidad and Tobago,Bangladesh,TTO,BGD,North America,10,78,0,0,0,0,0
2018,Türkiye,Bangladesh,TUR,BGD,Asia,0,171,0,0,0,0,0
2018,Ukraine,Bangladesh,UKR,BGD,Europe,0,158,0,0,0,0,0
2018,United States of America,Bangladesh,USA,BGD,North America,1628,6444,0,0,0,0,0
2018,Canada,Bahamas,CAN,BHS,North America,231,295,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Bahamas,GBR,BHS,Europe,5,5,0,0,0,0,0
2018,Italy,Bahamas,ITA,BHS,Europe,5,0,0,0,0,0,0
2018,Ukraine,Bahamas,UKR,BHS,Europe,0,5,0,0,0,0,0
2018,United States of America,Bahamas,USA,BHS,North America,180,86,0,0,0,0,0
2018,Australia,Bhutan,AUS,BTN,Oceania,5,10,0,0,0,0,0
2018,Austria,Bhutan,AUT,BTN,Europe,5,0,0,0,0,0,0
2018,Brazil,Bhutan,BRA,BTN,South America,30,35,0,0,0,0,0
2018,Canada,Bhutan,CAN,BTN,North America,5,5,0,0,0,0,0
2018,France,Bhutan,FRA,BTN,Europe,123,5,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Bhutan,GBR,BTN,Europe,71,0,0,0,0,0,0
2018,Germany,Bhutan,DEU,BTN,Europe,22,5,0,0,0,0,0
2018,Ireland,Bhutan,IRL,BTN,Europe,10,0,0,0,0,0,0
2018,Luxembourg,Bhutan,LUX,BTN,Europe,5,0,0,0,0,0,0
2018,Nepal,Bhutan,NPL,BTN,Asia,6626,0,0,0,0,0,0
2018,Netherlands (Kingdom of the),Bhutan,NLD,BTN,Europe,152,0,0,0,0,0,0
2018,Sweden,Bhutan,SWE,BTN,Europe,5,0,0,0,0,0,0
2018,United States of America,Bhutan,USA,BTN,North America,41,330,0,0,0,0,0
2018,Algeria,Burkina Faso,DZA,BFA,Africa,0,5,0,0,0,0,0
2018,Austria,Burkina Faso,AUT,BFA,Europe,9,0,0,0,0,0,0
2018,Belgium,Burkina Faso,BEL,BFA,Europe,76,85,0,0,0,0,0
2018,Burkina Faso,Burkina Faso,BFA,BFA,Africa,0,0,47030,0,0,0,0
2018,Brazil,Burkina Faso,BRA,BFA,South America,5,257,0,0,0,0,0
2018,Canada,Burkina Faso,CAN,BFA,North America,95,110,0,0,0,0,0
2018,Cameroon,Burkina Faso,CMR,BFA,Africa,0,23,0,0,0,0,0
2018,Costa Rica,Burkina Faso,CRI,BFA,North America,0,5,0,0,0,0,0
2018,Cyprus,Burkina Faso,CYP,BFA,Asia,0,5,0,0,0,0,0
2018,Finland,Burkina Faso,FIN,BFA,Europe,5,0,0,0,0,0,0
2018,France,Burkina Faso,FRA,BFA,Europe,236,231,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Burkina Faso,GBR,BFA,Europe,7,5,0,0,0,0,0
2018,Germany,Burkina Faso,DEU,BFA,Europe,82,192,0,0,0,0,0
2018,Greece,Burkina Faso,GRC,BFA,Europe,15,53,0,0,0,0,0
2018,Cote d'Ivoire,Burkina Faso,CIV,BFA,,0,5,0,0,0,0,0
2018,Israel,Burkina Faso,ISR,BFA,Asia,0,5,0,0,0,0,0
2018,Italy,Burkina Faso,ITA,BFA,Europe,1121,495,0,0,0,0,0
2018,Jordan,Burkina Faso,JOR,BFA,Asia,0,5,0,0,0,0,0
2018,Rep. of Korea,Burkina Faso,KOR,BFA,Asia,0,18,0,0,0,0,0
2018,Luxembourg,Burkina Faso,LUX,BFA,Europe,0,5,0,0,0,0,0
2018,Mauritania,Burkina Faso,MRT,BFA,Africa,0,5,0,0,0,0,0
2018,Mexico,Burkina Faso,MEX,BFA,North America,0,6,0,0,0,0,0
2018,Mali,Burkina Faso,MLI,BFA,Africa,8457,0,0,0,0,0,0
2018,Morocco,Burkina Faso,MAR,BFA,Africa,0,6,0,0,0,0,0
2018,Malta,Burkina Faso,MLT,BFA,Europe,5,5,0,0,0,0,0
2018,Netherlands (Kingdom of the),Burkina Faso,NLD,BFA,Europe,14,0,0,0,0,0,0
2018,Senegal,Burkina Faso,SEN,BFA,Africa,0,5,0,0,0,0,0
2018,Spain,Burkina Faso,ESP,BFA,Europe,0,95,0,0,0,0,0
2018,Sweden,Burkina Faso,SWE,BFA,Europe,0,5,0,0,0,0,0
2018,Switzerland,Burkina Faso,CHE,BFA,Europe,20,10,0,0,0,0,0
2018,Togo,Burkina Faso,TGO,BFA,Africa,0,5,0,0,0,0,0
2018,United States of America,Burkina Faso,USA,BFA,North America,1300,3303,0,0,0,0,0
2018,Australia,Belarus,AUS,BLR,Oceania,7,0,0,0,0,0,0
2018,Austria,Belarus,AUT,BLR,Europe,70,27,0,0,0,0,0
2018,Belgium,Belarus,BEL,BLR,Europe,41,30,0,0,0,0,0
2018,Canada,Belarus,CAN,BLR,North America,94,11,0,0,0,0,0
2018,Cyprus,Belarus,CYP,BLR,Asia,0,5,0,0,0,0,0
2018,Czechia,Belarus,CZE,BLR,Europe,232,16,0,0,0,0,0
2018,Denmark,Belarus,DNK,BLR,Europe,5,18,0,0,0,0,0
2018,Finland,Belarus,FIN,BLR,Europe,13,15,0,0,0,0,0
2018,France,Belarus,FRA,BLR,Europe,509,33,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Belarus,GBR,BLR,Europe,131,17,0,0,0,0,0
2018,Germany,Belarus,DEU,BLR,Europe,186,283,0,0,0,0,0
2018,Greece,Belarus,GRC,BLR,Europe,5,13,0,0,0,0,0
2018,Croatia,Belarus,HRV,BLR,Europe,5,0,0,0,0,0,0
2018,Ireland,Belarus,IRL,BLR,Europe,22,5,0,0,0,0,0
2018,Israel,Belarus,ISR,BLR,Asia,0,400,0,0,0,0,0
2018,Italy,Belarus,ITA,BLR,Europe,38,39,0,0,0,0,0
2018,Liechtenstein,Belarus,LIE,BLR,Europe,0,5,0,0,0,0,0
2018,Lithuania,Belarus,LTU,BLR,Europe,35,5,0,0,0,0,0
2018,Luxembourg,Belarus,LUX,BLR,Europe,7,10,0,0,0,0,0
2018,Montenegro,Belarus,MNE,BLR,Europe,5,0,0,0,0,0,0
2018,Malta,Belarus,MLT,BLR,Europe,9,0,0,0,0,0,0
2018,Netherlands (Kingdom of the),Belarus,NLD,BLR,Europe,51,111,0,0,0,0,0
2018,Panama,Belarus,PAN,BLR,North America,7,5,0,0,0,0,0
2018,Poland,Belarus,POL,BLR,Europe,199,25,0,0,0,0,0
2018,Portugal,Belarus,PRT,BLR,Europe,16,0,0,0,0,0,0
2018,Spain,Belarus,ESP,BLR,Europe,13,55,0,0,0,0,0
2018,Sweden,Belarus,SWE,BLR,Europe,123,124,0,0,0,0,0
2018,Switzerland,Belarus,CHE,BLR,Europe,46,21,0,0,0,0,0
2018,Ukraine,Belarus,UKR,BLR,Europe,23,39,0,0,0,0,0
2018,United States of America,Belarus,USA,BLR,North America,1634,1970,0,0,0,0,0
2018,Argentina,Bolivia (Plurinational State of),ARG,BOL,South America,5,0,0,0,0,0,0
2018,Austria,Bolivia (Plurinational State of),AUT,BOL,Europe,11,0,0,0,0,0,0
2018,Brazil,Bolivia (Plurinational State of),BRA,BOL,South America,153,404,0,0,0,0,0
2018,Canada,Bolivia (Plurinational State of),CAN,BOL,North America,43,17,0,0,0,0,0
2018,Chile,Bolivia (Plurinational State of),CHL,BOL,South America,0,22,0,0,0,0,0
2018,Colombia,Bolivia (Plurinational State of),COL,BOL,South America,5,0,0,0,0,0,0
2018,France,Bolivia (Plurinational State of),FRA,BOL,Europe,38,0,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Bolivia (Plurinational State of),GBR,BOL,Europe,14,20,0,0,0,0,0
2018,Germany,Bolivia (Plurinational State of),DEU,BOL,Europe,6,0,0,0,0,0,0
2018,Ireland,Bolivia (Plurinational State of),IRL,BOL,Europe,7,34,0,0,0,0,0
2018,Italy,Bolivia (Plurinational State of),ITA,BOL,Europe,13,8,0,0,0,0,0
2018,Rep. of Korea,Bolivia (Plurinational State of),KOR,BOL,Asia,0,5,0,0,0,0,0
2018,Paraguay,Bolivia (Plurinational State of),PRY,BOL,South America,17,0,0,0,0,0,0
2018,Peru,Bolivia (Plurinational State of),PER,BOL,South America,12,12,0,0,0,0,0
2018,Spain,Bolivia (Plurinational State of),ESP,BOL,Europe,9,40,0,0,0,0,0
2018,Sweden,Bolivia (Plurinational State of),SWE,BOL,Europe,59,37,0,0,0,0,0
2018,Uruguay,Bolivia (Plurinational State of),URY,BOL,South America,5,0,0,0,0,0,0
2018,United States of America,Bolivia (Plurinational State of),USA,BOL,North America,105,405,0,0,0,0,0
2018,Canada,Botswana,CAN,BWA,North America,262,8,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Botswana,GBR,BWA,Europe,22,38,0,0,0,0,0
2018,Germany,Botswana,DEU,BWA,Europe,5,5,0,0,0,0,0
2018,Ireland,Botswana,IRL,BWA,Europe,0,26,0,0,0,0,0
2018,Israel,Botswana,ISR,BWA,Asia,0,5,0,0,0,0,0
2018,United States of America,Botswana,USA,BWA,North America,0,7,0,0,0,0,0
2018,Argentina,Brazil,ARG,BRA,South America,0,9,0,0,0,0,0
2018,Australia,Brazil,AUS,BRA,Oceania,5,54,0,0,0,0,0
2018,Belgium,Brazil,BEL,BRA,Europe,0,20,0,0,0,0,0
2018,Canada,Brazil,CAN,BRA,North America,75,392,0,0,0,0,0
2018,Chile,Brazil,CHL,BRA,South America,0,5,0,0,0,0,0
2018,Costa Rica,Brazil,CRI,BRA,North America,0,5,0,0,0,0,0
2018,Ecuador,Brazil,ECU,BRA,South America,5,8,0,0,0,0,0
2018,Finland,Brazil,FIN,BRA,Europe,5,5,0,0,0,0,0
2018,France,Brazil,FRA,BRA,Europe,15,0,0,0,0,0,0
2018,United Kingdom of Great Britain and Northern Ireland,Brazil,GBR,BRA,Europe,16,62,0,0,0,0,0
2018,Germany,Brazil,DEU,BRA,Europe,32,29,0,0,0,0,0
2018,Greece,Brazil,GRC,BRA,Europe,0,9,0,0,0,0,0
2018,Ireland,Brazil,IRL,BRA,Europe,0,146,0,0,0,0,0
2018,Israel,Brazil,ISR,BRA,Asia,0,6,0,0,0,0,0
2018,Italy,Brazil,ITA,BRA,Europe,149,203,0,0,0,0,0
2018,Rep. of Korea,Brazil,KOR,BRA,Asia,0,5,0,0,0,0,0
2018,Panama,Brazil,PAN,BRA,North America,0,6,0,0,0,0,0
2018,Peru,Brazil,PER,BRA,South America,5,5,0,0,0,0,0
2018,Portugal,Brazil,PRT,BRA,Europe,0,5,0,0,0,0,0
2018,Spain,Brazil,ESP,BRA,Europe,0,185,0,0,0,0,0
